Date,Close
2022-05-04,162.81605529785156
2022-05-05,153.7445831298828
2022-05-06,154.47132873535156
2022-05-09,149.34454345703125
2022-05-10,151.75074768066406
2022-05-11,143.8838653564453
2022-05-12,140.01417541503906
2022-05-13,144.48294067382812
2022-05-16,142.9409942626953
2022-05-17,146.57492065429688
2022-05-18,138.30526733398438
2022-05-19,134.8972625732422
2022-05-20,135.1329345703125
2022-05-23,140.55438232421875
2022-05-24,137.85350036621094
2022-05-25,138.01063537597656
2022-05-26,141.21243286132812
2022-05-27,146.96775817871094
2022-05-30,146.96775817871094
2022-05-31,146.18203735351562
2022-06-01,146.0543670654297
2022-06-02,148.509765625
2022-06-03,142.7838592529297
2022-06-06,143.53025817871094
2022-06-07,146.0543670654297
2022-06-08,145.3177947998047
2022-06-09,140.09275817871094
2022-06-10,134.68118286132812
2022-06-13,129.5249481201172
2022-06-14,130.3892059326172
2022-06-15,133.0115203857422
2022-06-16,127.7374496459961
2022-06-17,129.2106475830078
2022-06-20,129.2106475830078
2022-06-21,133.4436492919922
2022-06-22,132.93295288085938
2022-06-23,135.80081176757812
2022-06-24,139.1302490234375
2022-06-27,139.1302490234375
2022-06-28,134.9856414794922
2022-06-29,136.74366760253906
2022-06-30,134.27850341796875
2022-07-01,136.44900512695312
2022-07-04,136.44900512695312
2022-07-05,139.0320281982422
2022-07-06,140.3677978515625
2022-07-07,143.7364959716797
2022-07-08,144.4141845703125
2022-07-11,142.28292846679688
2022-07-12,143.25526428222656
2022-07-13,142.8918914794922
2022-07-14,145.81863403320312
2022-07-15,147.48831176757812
2022-07-18,144.4436798095703
2022-07-19,148.30349731445312
2022-07-20,150.30703735351562
2022-07-21,152.57579040527344
2022-07-22,151.3382568359375
2022-07-25,150.2186737060547
2022-07-26,148.89276123046875
2022-07-27,153.99005126953125
2022-07-28,154.5400848388672
2022-07-29,159.60792541503906
2022-08-01,158.6258087158203
2022-08-02,157.15257263183594
2022-08-03,163.1632843017578
2022-08-04,162.84902954101562
2022-08-05,162.62278747558594
2022-08-08,162.1507110595703
2022-08-09,162.1998748779297
2022-08-10,166.44862365722656
2022-08-11,165.7110137939453
2022-08-12,169.261474609375
2022-08-15,170.33348083496094
2022-08-16,170.1761474609375
2022-08-17,171.67103576660156
2022-08-18,171.27764892578125
2022-08-19,168.6910400390625
2022-08-22,164.8061981201172
2022-08-23,164.4717559814453
2022-08-24,164.76683044433594
2022-08-25,167.2256317138672
2022-08-26,160.92132568359375
2022-08-29,158.71827697753906
2022-08-30,156.28903198242188
2022-08-31,154.62689208984375
2022-09-01,155.35467529296875
2022-09-02,153.24014282226562
2022-09-05,153.24014282226562
2022-09-06,151.98126220703125
2022-09-07,153.38768005371094
2022-09-08,151.91244506835938
2022-09-09,154.77439880371094
2022-09-12,160.7344512939453
2022-09-13,151.30264282226562
2022-09-14,152.74835205078125
2022-09-15,149.85687255859375
2022-09-16,148.21441650390625
2022-09-19,151.9320526123047
2022-09-20,154.31216430664062
2022-09-21,151.1846160888672
2022-09-22,150.2207794189453
2022-09-23,147.9488525390625
2022-09-26,148.2832794189453
2022-09-27,149.25692749023438
2022-09-28,147.3686065673828
2022-09-29,140.12998962402344
2022-09-30,135.9205780029297
2022-10-03,140.1005096435547
2022-10-04,143.69029235839844
2022-10-05,143.98533630371094
2022-10-06,143.0313262939453
2022-10-07,137.77940368652344
2022-10-10,138.1039581298828
2022-10-11,136.687744140625
2022-10-12,136.0582733154297
2022-10-13,140.63160705566406
2022-10-14,136.09762573242188
2022-10-17,140.0611572265625
2022-10-18,141.37904357910156
2022-10-19,141.4872283935547
2022-10-20,141.02499389648438
2022-10-21,144.84100341796875
2022-10-24,146.98504638671875
2022-10-25,149.82737731933594
2022-10-26,146.88668823242188
2022-10-27,142.4117431640625
2022-10-28,153.17129516601562
2022-10-31,150.81088256835938
2022-11-01,148.16526794433594
2022-11-02,142.637939453125
2022-11-03,136.58938598632812
2022-11-04,136.32337951660156
2022-11-07,136.85537719726562
2022-11-08,137.4267578125
2022-11-09,132.86553955078125
2022-11-10,144.68719482421875
2022-11-11,147.4751434326172
2022-11-14,146.07627868652344
2022-11-15,147.81008911132812
2022-11-16,146.5786895751953
2022-11-17,148.47999572753906
2022-11-18,149.04153442382812
2022-11-21,145.81027221679688
2022-11-22,147.94802856445312
2022-11-23,148.82481384277344
2022-11-24,148.82481384277344
2022-11-25,145.90878295898438
2022-11-28,142.07659912109375
2022-11-29,139.07192993164062
2022-11-30,145.82997131347656
2022-12-01,146.10580444335938
2022-12-02,145.61325073242188
2022-12-05,144.45077514648438
2022-12-06,140.7860870361328
2022-12-07,138.8453369140625
2022-12-08,140.52992248535156
2022-12-09,140.04722595214844
2022-12-12,142.34259033203125
2022-12-13,143.3080291748047
2022-12-14,141.08163452148438
2022-12-15,134.47134399414062
2022-12-16,132.51089477539062
2022-12-19,130.40269470214844
2022-12-20,130.33375549316406
2022-12-21,133.43692016601562
2022-12-22,130.26480102539062
2022-12-23,129.90028381347656
2022-12-26,129.90028381347656
2022-12-27,128.09750366210938
2022-12-28,124.16678619384766
2022-12-29,127.68372344970703
2022-12-30,127.99896240234375
2023-01-02,127.99896240234375
2023-01-03,123.21119689941406
2023-01-04,124.48204040527344
2023-01-05,123.16194152832031
2023-01-06,127.6935806274414
2023-01-09,128.21571350097656
2023-01-10,128.787109375
2023-01-11,131.50607299804688
2023-01-12,131.42726135253906
2023-01-13,132.7572021484375
2023-01-16,132.7572021484375
2023-01-17,133.91966247558594
2023-01-18,133.2004852294922
2023-01-19,133.25962829589844
2023-01-20,135.8209686279297
2023-01-23,139.0128173828125
2023-01-24,140.41172790527344
2023-01-25,139.75167846679688
2023-01-26,141.82046508789062
2023-01-27,143.76116943359375
2023-01-30,140.87472534179688
2023-01-31,142.14553833007812
2023-02-01,143.26861572265625
2023-02-02,148.57852172851562
2023-02-03,152.20382690429688
2023-02-06,149.4749755859375
2023-02-07,152.35157775878906
2023-02-08,149.6621551513672
2023-02-09,148.62779235839844
2023-02-10,148.99282836914062
2023-02-13,151.7948760986328
2023-02-14,151.153564453125
2023-02-15,153.25509643554688
2023-02-16,151.65673828125
2023-02-17,150.51226806640625
2023-02-20,150.51226806640625
2023-02-21,146.49661254882812
2023-02-22,146.9208984375
2023-02-23,147.404296875
2023-02-24,144.75025939941406
2023-02-27,145.94407653808594
2023-02-28,145.44093322753906
2023-03-01,143.3689727783203
2023-03-02,143.96095275878906
2023-03-03,149.0125732421875
2023-03-06,151.77516174316406
2023-03-07,149.574951171875
2023-03-08,150.82797241210938
2023-03-09,148.5784454345703
2023-03-10,146.51637268066406
2023-03-13,148.46005249023438
2023-03-14,150.5517120361328
2023-03-15,150.9463653564453
2023-03-16,153.76817321777344
2023-03-17,152.92950439453125
2023-03-20,155.29747009277344
2023-03-21,157.15237426757812
2023-03-22,155.72171020507812
2023-03-23,156.80703735351562
2023-03-24,158.10939025878906
2023-03-27,156.16571044921875
2023-03-28,155.54412841796875
2023-03-29,158.62246704101562
2023-03-30,160.1912078857422
2023-03-31,162.697265625
2023-04-03,163.95030212402344
2023-04-04,163.41754150390625
2023-04-05,161.57249450683594
2023-04-06,162.46051025390625
2023-04-07,162.46051025390625
2023-04-10,159.86561584472656
2023-04-11,158.65206909179688
2023-04-12,157.9613800048828
2023-04-13,163.34848022460938
2023-04-14,163.003173828125
2023-04-17,163.0228729248047
2023-04-18,164.246337890625
2023-04-19,165.39083862304688
2023-04-20,164.4239044189453
2023-04-21,162.81570434570312
2023-04-24,163.12155151367188
2023-04-25,161.5823516845703
2023-04-26,161.57249450683594
2023-04-27,166.16041564941406
2023-04-28,167.41342163085938
2023-05-01,167.32461547851562
2023-05-02,166.28863525390625
2023-05-03,165.2132110595703
2023-05-04,163.5753631591797
2023-05-05,171.25148010253906
2023-05-08,171.18240356445312
2023-05-09,169.4755096435547
2023-05-10,171.24159240722656
2023-05-11,171.42909240722656
2023-05-12,170.50033569335938
2023-05-15,170.00634765625
2023-05-16,170.00634765625
2023-05-17,170.618896484375
2023-05-18,172.9506072998047
2023-05-19,173.0592803955078
2023-05-22,172.1107940673828
2023-05-23,169.50245666503906
2023-05-24,169.77908325195312
2023-05-25,170.91531372070312
2023-05-26,173.32601928710938
2023-05-29,173.32601928710938
2023-05-30,175.17361450195312
2023-05-31,175.12420654296875
2023-06-01,177.93016052246094
2023-06-02,178.77984619140625
2023-06-05,177.42623901367188
2023-06-06,177.06072998046875
2023-06-07,175.6873779296875
2023-06-08,178.40440368652344
2023-06-09,178.78973388671875
2023-06-12,181.5857391357422
2023-06-13,181.11154174804688
2023-06-14,181.74383544921875
2023-06-15,183.77914428710938
2023-06-16,182.7022247314453
2023-06-19,182.7022247314453
2023-06-20,182.79112243652344
2023-06-21,181.75375366210938
2023-06-22,184.7572784423828
2023-06-23,184.4411163330078
2023-06-26,183.0480194091797
2023-06-27,185.80455017089844
2023-06-28,186.98028564453125
2023-06-29,187.31622314453125
2023-06-30,191.64369201660156
2023-07-03,190.1517791748047
2023-07-04,190.1517791748047
2023-07-05,189.0353546142578
2023-07-06,189.5095977783203
2023-07-07,188.39312744140625
2023-07-10,186.34796142578125
2023-07-11,185.82432556152344
2023-07-12,187.4940643310547
2023-07-13,188.2548065185547
2023-07-14,188.40306091308594
2023-07-17,191.66343688964844
2023-07-18,191.40652465820312
2023-07-19,192.76011657714844
2023-07-20,190.8137969970703
2023-07-21,189.63803100585938
2023-07-24,190.43832397460938
2023-07-25,191.2978973388672
2023-07-26,192.16732788085938
2023-07-27,190.9026641845703
2023-07-28,193.4813690185547
2023-07-31,194.0939483642578
2023-08-01,193.26402282714844
2023-08-02,190.27035522460938
2023-08-03,188.87725830078125
2023-08-04,179.80738830566406
2023-08-07,176.70501708984375
2023-08-08,177.6436309814453
2023-08-09,176.05294799804688
2023-08-10,175.83555603027344
2023-08-11,175.8949432373047
2023-08-14,177.54713439941406
2023-08-15,175.55856323242188
2023-08-16,174.68795776367188
2023-08-17,172.14532470703125
2023-08-18,172.630126953125
2023-08-21,173.96572875976562
2023-08-22,175.34088134765625
2023-08-23,179.18943786621094
2023-08-24,174.49996948242188
2023-08-25,176.7061767578125
2023-08-28,178.2693634033203
2023-08-29,182.157470703125
2023-08-30,185.6498260498047
2023-08-31,185.86746215820312
2023-09-01,187.44056701660156
2023-09-04,187.44056701660156
2023-09-05,187.67799377441406
2023-09-06,180.96035766601562
2023-09-07,175.66738891601562
2023-09-08,176.28076171875
2023-09-11,177.44821166992188
2023-09-12,174.42083740234375
2023-09-13,172.3531036376953
2023-09-14,173.8667755126953
2023-09-15,173.1445770263672
2023-09-18,176.07302856445312
2023-09-19,177.16128540039062
2023-09-20,173.6194610595703
2023-09-21,172.0760498046875
2023-09-22,172.92689514160156
2023-09-25,174.2031707763672
2023-09-26,170.12709045410156
2023-09-27,168.61338806152344
2023-09-28,168.8706512451172
2023-09-29,169.38507080078125
2023-10-02,171.89801025390625
2023-10-03,170.5623779296875
2023-10-04,171.8089599609375
2023-10-05,173.04562377929688
2023-10-06,175.59814453125
2023-10-09,177.0821533203125
2023-10-10,176.488525390625
2023-10-11,177.88351440429688
2023-10-12,178.7838134765625
2023-10-13,176.9436492919922
2023-10-16,176.81500244140625
2023-10-17,175.26173400878906
2023-10-18,173.96572875976562
2023-10-19,173.5897674560547
2023-10-20,171.03729248046875
2023-10-23,171.15599060058594
2023-10-24,171.59129333496094
2023-10-25,169.2762451171875
2023-10-26,165.1111297607422
2023-10-27,166.42694091796875
2023-10-30,168.47488403320312
2023-10-31,168.9497833251953
2023-11-01,172.1156463623047
2023-11-02,175.67730712890625
2023-11-03,174.76708984375
2023-11-06,177.31956481933594
2023-11-07,179.88197326660156
2023-11-08,180.9405975341797
2023-11-09,180.46571350097656
2023-11-10,184.65614318847656
2023-11-13,183.0710906982422
2023-11-14,185.6864013671875
2023-11-15,186.25106811523438
2023-11-16,187.93515014648438
2023-11-17,187.91534423828125
2023-11-20,189.65887451171875
2023-11-21,188.8564453125
2023-11-22,189.5201873779297
2023-11-23,189.5201873779297
2023-11-24,188.19271850585938
2023-11-27,188.014404296875
2023-11-28,188.61866760253906
2023-11-29,187.5983428955078
2023-11-30,188.1728973388672
2023-12-01,189.45083618164062
2023-12-04,187.65774536132812
2023-12-05,191.6104278564453
2023-12-06,190.52073669433594
2023-12-07,192.45248413085938
2023-12-08,193.8790283203125
2023-12-11,191.37266540527344
2023-12-12,192.88839721679688
2023-12-13,196.10800170898438
2023-12-14,196.25656127929688
2023-12-15,195.72161865234375
2023-12-18,194.05734252929688
2023-12-19,195.09751892089844
2023-12-20,193.0072479248047
2023-12-21,192.85862731933594
2023-12-22,191.78875732421875
2023-12-25,191.78875732421875
2023-12-26,191.24392700195312
2023-12-27,191.34295654296875
2023-12-28,191.76895141601562
2023-12-29,190.72877502441406
2024-01-01,190.72877502441406
2024-01-02,183.90322875976562
2024-01-03,182.5261993408203
2024-01-04,180.20814514160156
2024-01-05,179.4849395751953
2024-01-08,183.82398986816406
2024-01-09,183.4079132080078
2024-01-10,184.4480743408203
2024-01-11,183.85369873046875
2024-01-12,184.18060302734375
2024-01-15,184.18060302734375
2024-01-16,181.9120330810547
2024-01-17,180.9709014892578
2024-01-18,186.86526489257812
2024-01-19,189.76785278320312
2024-01-22,192.0760498046875
2024-01-23,193.3539581298828
2024-01-24,192.68032836914062
2024-01-25,192.3534393310547
2024-01-26,190.61978149414062
2024-01-29,189.93624877929688
2024-01-30,186.28076171875
2024-01-31,182.67483520507812
2024-02-01,185.11184692382812
2024-02-02,184.1112518310547
2024-02-05,185.92413330078125
2024-02-06,187.52899169921875
2024-02-07,187.63796997070312
2024-02-08,186.5581817626953
2024-02-09,187.3219451904297
2024-02-12,185.63568115234375
2024-02-13,183.54275512695312
2024-02-14,182.65994262695312
2024-02-15,182.37229919433594
2024-02-16,180.83480834960938
2024-02-19,180.83480834960938
2024-02-20,180.09091186523438
2024-02-21,180.84478759765625
2024-02-22,182.87815856933594
2024-02-23,181.04315185546875
2024-02-26,179.69415283203125
2024-02-27,181.1522674560547
2024-02-28,179.9520263671875
2024-02-29,179.28746032714844
2024-03-01,178.20628356933594
2024-03-04,173.68316650390625
2024-03-05,168.7434844970703
2024-03-06,167.75157165527344
2024-03-07,167.63253784179688
2024-03-08,169.34854125976562
2024-03-11,171.35220336914062
2024-03-12,171.8282928466797
2024-03-13,169.74530029296875
2024-03-14,171.60018920898438
2024-03-15,171.22325134277344
2024-03-18,172.31434631347656
2024-03-19,174.65525817871094
2024-03-20,177.22430419921875
2024-03-21,169.9833526611328
2024-03-22,170.885986328125
2024-03-25,169.4675750732422
2024-03-26,168.3367919921875
2024-03-27,171.9076385498047
2024-03-28,170.0924530029297
2024-03-29,170.0924530029297
2024-04-01,168.65420532226562
2024-04-02,167.47381591796875
2024-04-03,168.27728271484375
2024-04-04,167.45401000976562
2024-04-05,168.20785522460938
2024-04-08,167.0869903564453
2024-04-09,168.29710388183594
2024-04-10,166.42239379882812
2024-04-11,173.6236572265625
2024-04-12,175.12144470214844
2024-04-15,171.2926788330078
2024-04-16,168.0094757080078
2024-04-17,166.640625
2024-04-18,165.68836975097656
2024-04-19,163.66490173339844
2024-04-22,164.4980926513672
2024-04-23,165.54949951171875
2024-04-24,167.65237426757812
2024-04-25,168.5153350830078
2024-04-26,167.93011474609375
2024-04-29,172.0961151123047
2024-04-30,168.9517822265625
2024-05-01,167.93011474609375
2024-05-02,171.6299285888672
2024-05-03,181.89617919921875
2024-05-06,180.23968505859375
2024-05-07,180.92410278320312
2024-05-08,181.26138305664062
2024-05-09,183.07655334472656
2024-05-10,181.81512451171875
2024-05-13,185.0233154296875
2024-05-14,186.1655731201172
2024-05-15,188.44012451171875
2024-05-16,188.55931091308594
2024-05-17,188.589111328125
2024-05-20,189.75120544433594
2024-05-21,191.05239868164062
2024-05-22,189.61215209960938
2024-05-23,185.61927795410156
2024-05-24,188.69834899902344
2024-05-27,188.69834899902344
2024-05-28,188.70831298828125
2024-05-29,189.0062713623047
2024-05-30,189.99952697753906
2024-05-31,190.95306396484375
2024-06-03,192.72103881835938
2024-06-04,193.0388946533203
2024-06-05,194.5486297607422
2024-06-06,193.16799926757812
2024-06-07,195.56175231933594
2024-06-10,191.81716918945312
2024-06-11,205.75253295898438
2024-06-12,211.63262939453125
2024-06-13,212.79470825195312
2024-06-14,211.0565185546875
2024-06-17,215.20831298828125
2024-06-18,212.84434509277344
2024-06-19,212.84434509277344
2024-06-20,208.26548767089844
2024-06-21,206.0902557373047
2024-06-24,206.73585510253906
2024-06-25,207.6595916748047
2024-06-26,211.81138610839844
2024-06-27,212.65565490722656
2024-06-28,209.19911193847656
2024-07-01,215.2877655029297
2024-07-02,218.78402709960938
2024-07-03,220.05538940429688
2024-07-04,220.05538940429688
2024-07-05,224.8130645751953
2024-07-08,226.28309631347656
2024-07-09,227.13729858398438
2024-07-10,231.4082794189453
2024-07-11,226.0347900390625
2024-07-12,228.9847412109375
2024-07-15,232.81871032714844
2024-07-16,233.2358856201172
2024-07-17,227.3359375
2024-07-18,222.6676483154297
2024-07-19,222.79678344726562
2024-07-22,222.44915771484375
2024-07-23,223.49205017089844
2024-07-24,217.06570434570312
2024-07-25,216.0227813720703
2024-07-26,216.48963928222656
2024-07-29,216.76773071289062
2024-07-30,217.32394409179688
2024-07-31,220.58181762695312
2024-08-01,216.8869171142578
2024-08-02,218.3767852783203
2024-08-05,207.85826110839844
2024-08-06,205.8319854736328
2024-08-07,208.40452575683594
2024-08-08,211.87100219726562
2024-08-09,214.78123474121094
2024-08-12,216.31260681152344
2024-08-13,220.0316925048828
2024-08-14,220.47915649414062
2024-08-15,223.46238708496094
2024-08-16,224.78492736816406
2024-08-19,224.62582397460938
2024-08-20,225.24234008789062
2024-08-21,225.13294982910156
2024-08-22,223.27342224121094
2024-08-23,225.5705108642578
2024-08-26,225.90859985351562
2024-08-27,226.75384521484375
2024-08-28,225.2224884033203
2024-08-29,228.50399780273438
2024-08-30,227.7184295654297
2024-09-02,227.7184295654297
2024-09-03,221.52328491210938
2024-09-04,219.61402893066406
2024-09-05,221.13546752929688
2024-09-06,219.5841827392578
2024-09-09,219.67369079589844
2024-09-10,218.87815856933594
2024-09-11,221.41390991210938
2024-09-12,221.52328491210938
2024-09-13,221.25479125976562
2024-09-16,215.10939025878906
2024-09-17,215.5767364501953
2024-09-18,219.45494079589844
2024-09-19,227.58914184570312
2024-09-20,226.92288208007812
2024-09-23,225.20257568359375
2024-09-24,226.09751892089844
2024-09-25,225.10311889648438
2024-09-26,226.2467041015625
2024-09-27,226.51516723632812
2024-09-30,231.69602966308594
2024-10-01,224.9440460205078
2024-10-02,225.51083374023438
2024-10-03,224.40704345703125
2024-10-04,225.53073120117188
2024-10-07,220.44932556152344
2024-10-08,224.50648498535156
2024-10-09,228.25538635253906
2024-10-10,227.75819396972656
2024-10-11,226.27655029296875
2024-10-14,230.00555419921875
2024-10-15,232.54127502441406
2024-10-16,230.4828643798828
2024-10-17,230.8507843017578
2024-10-18,233.68482971191406
2024-10-21,235.15655517578125
2024-10-22,234.54002380371094
2024-10-23,229.4685516357422
2024-10-24,229.27963256835938
2024-10-25,230.1149444580078
2024-10-28,232.0937957763672
2024-10-29,232.36228942871094
2024-10-30,228.81227111816406
2024-10-31,224.64572143554688
2024-11-01,221.66250610351562
2024-11-04,220.7675323486328
2024-11-05,222.19947814941406
2024-11-06,221.4735565185547
2024-11-07,226.20692443847656
2024-11-08,225.93814086914062
2024-11-11,223.22042846679688
2024-11-12,223.22042846679688
2024-11-13,224.10641479492188
2024-11-14,227.19244384765625
2024-11-15,223.98695373535156
2024-11-18,226.9933624267578
2024-11-19,227.25218200683594
2024-11-20,227.96896362304688
2024-11-21,227.49111938476562
2024-11-22,228.8350372314453
2024-11-25,231.82151794433594
2024-11-26,234.0016632080078
2024-11-27,233.8722381591797
2024-11-28,233.8722381591797
2024-11-29,236.26144409179688
2024-12-02,238.51126098632812
2024-12-03,241.55747985839844
2024-12-04,241.91587829589844
2024-12-05,241.9457244873047
2024-12-06,241.7466278076172
2024-12-09,245.6390380859375
2024-12-10,246.65443420410156
2024-12-11,245.3802032470703
2024-12-12,246.84359741210938
2024-12-13,247.0128173828125
2024-12-16,249.90972900390625
2024-12-17,252.33872985839844
2024-12-18,246.9331817626953
2024-12-19,248.66534423828125
2024-12-20,253.3441925048828
2024-12-23,254.1206817626953
2024-12-24,257.0375061035156
2024-12-25,257.0375061035156
2024-12-26,257.853759765625
2024-12-27,254.43922424316406
2024-12-30,251.06448364257812
2024-12-31,249.29251098632812
